X,Y,stack
73.0,60.0,8.850846484132e-24
73.0,60.0,8.850846484132e-24
73.0,60.0,8.850846484132e-24
73.0,60.0,8.850846484132e-24
74.0,60.0,2.029556499865917e-25
74.0,60.0,2.029556499865917e-25
74.0,60.0,2.029556499865917e-25
74.0,60.0,2.029556499865917e-25
74.0,60.0,2.029556499865917e-25
74.0,60.0,2.029556499865917e-25
74.0,60.0,2.029556499865917e-25
74.0,60.0,2.029556499865917e-25
74.0,60.0,2.029556499865917e-25
74.0,60.0,2.029556499865917e-25
75.0,60.0,3.963218041589834e-27
75.0,60.0,3.963218041589834e-27
75.0,60.0,3.963218041589834e-27
75.0,60.0,3.963218041589834e-27
75.0,60.0,3.963218041589834e-27
75.0,60.0,3.963218041589834e-27
75.0,60.0,3.963218041589834e-27
75.0,60.0,3.963218041589834e-27
75.0,60.0,3.963218041589834e-27
75.0,60.0,3.963218041589834e-27
76.0,60.0,6.590604780762944e-29
76.0,60.0,6.590604780762944e-29
76.0,60.0,6.590604780762944e-29
76.0,60.0,6.590604780762944e-29
76.0,60.0,6.590604780762944e-29
76.0,60.0,6.590604780762944e-29
76.0,60.0,6.590604780762944e-29
76.0,60.0,6.590604780762944e-29
76.0,60.0,6.590604780762944e-29
76.0,60.0,6.590604780762944e-29
77.0,60.0,9.333253338120788e-31
77.0,60.0,9.333253338120788e-31
77.0,60.0,9.333253338120788e-31
77.0,60.0,9.333253338120788e-31
77.0,60.0,9.333253338120788e-31
77.0,60.0,9.333253338120788e-31
77.0,60.0,9.333253338120788e-31
77.0,60.0,9.333253338120788e-31
77.0,60.0,9.333253338120788e-31
77.0,60.0,9.333253338120788e-31
78.0,60.0,1.1255669230054788e-32
78.0,60.0,1.1255669230054788e-32
78.0,60.0,1.1255669230054788e-32
78.0,60.0,1.1255669230054788e-32
78.0,60.0,1.1255669230054788e-32
78.0,60.0,1.1255669230054788e-32
78.0,60.0,1.1255669230054788e-32
78.0,60.0,1.1255669230054788e-32
78.0,60.0,1.1255669230054788e-32
78.0,60.0,1.1255669230054788e-32
79.0,60.0,1.1559527225704484e-34
79.0,60.0,1.1559527225704484e-34
79.0,60.0,1.1559527225704484e-34
79.0,60.0,1.1559527225704484e-34
79.0,60.0,1.1559527225704484e-34
79.0,60.0,1.1559527225704484e-34
79.0,60.0,1.1559527225704484e-34
79.0,60.0,1.1559527225704484e-34
79.0,60.0,1.1559527225704484e-34
79.0,60.0,1.1559527225704484e-34
80.0,60.0,1.010972412830037e-36
80.0,60.0,1.010972412830037e-36
80.0,60.0,1.010972412830037e-36
80.0,60.0,1.010972412830037e-36
80.0,60.0,1.010972412830037e-36
80.0,60.0,1.010972412830037e-36
80.0,60.0,1.010972412830037e-36
80.0,60.0,1.010972412830037e-36
80.0,60.0,1.010972412830037e-36
80.0,60.0,1.010972412830037e-36
81.0,60.0,7.529549971534032e-39
81.0,60.0,7.529549971534032e-39
81.0,60.0,7.529549971534032e-39
81.0,60.0,7.529549971534032e-39
81.0,60.0,7.529549971534032e-39
81.0,60.0,7.529549971534032e-39
81.0,60.0,7.529549971534032e-39
81.0,60.0,7.529549971534032e-39
81.0,60.0,7.529549971534032e-39
81.0,60.0,7.529549971534032e-39
82.0,60.0,4.775614008834773e-41
82.0,60.0,4.775614008834773e-41
82.0,60.0,4.775614008834773e-41
82.0,60.0,4.775614008834773e-41
82.0,60.0,4.775614008834773e-41
82.0,60.0,4.775614008834773e-41
82.0,60.0,4.775614008834773e-41
82.0,60.0,4.775614008834773e-41
82.0,60.0,4.775614008834773e-41
82.0,60.0,4.775614008834773e-41
83.0,60.0,2.5794071391235764e-43
83.0,60.0,2.5794071391235764e-43
83.0,60.0,2.5794071391235764e-43
83.0,60.0,2.5794071391235764e-43
83.0,60.0,2.5794071391235764e-43
83.0,60.0,2.5794071391235764e-43
83.0,60.0,2.5794071391235764e-43
83.0,60.0,2.5794071391235764e-43
83.0,60.0,2.5794071391235764e-43
83.0,60.0,2.5794071391235764e-43
84.0,60.0,1.186427105050039e-45
84.0,60.0,1.186427105050039e-45
84.0,60.0,1.186427105050039e-45
84.0,60.0,1.186427105050039e-45
84.0,60.0,1.186427105050039e-45
84.0,60.0,1.186427105050039e-45
84.0,60.0,1.186427105050039e-45
84.0,60.0,1.186427105050039e-45
84.0,60.0,1.186427105050039e-45
84.0,60.0,1.186427105050039e-45
85.0,60.0,4.647214354655448e-48
85.0,60.0,4.647214354655448e-48
85.0,60.0,4.647214354655448e-48
85.0,60.0,4.647214354655448e-48
85.0,60.0,4.647214354655448e-48
85.0,60.0,4.647214354655448e-48
85.0,60.0,4.647214354655448e-48
85.0,60.0,4.647214354655448e-48
85.0,60.0,4.647214354655448e-48
85.0,60.0,4.647214354655448e-48
86.0,60.0,1.5501539538719168e-50
86.0,60.0,1.5501539538719168e-50
86.0,60.0,1.5501539538719168e-50
86.0,60.0,1.5501539538719168e-50
86.0,60.0,1.5501539538719168e-50
86.0,60.0,1.5501539538719168e-50
86.0,60.0,1.5501539538719168e-50
86.0,60.0,1.5501539538719168e-50
86.0,60.0,1.5501539538719168e-50
86.0,60.0,1.5501539538719168e-50
87.0,60.0,4.403392944658459e-53
87.0,60.0,4.403392944658459e-53
87.0,60.0,4.403392944658459e-53
87.0,60.0,4.403392944658459e-53
87.0,60.0,4.403392944658459e-53
87.0,60.0,4.403392944658459e-53
87.0,60.0,4.403392944658459e-53
87.0,60.0,4.403392944658459e-53
87.0,60.0,4.403392944658459e-53
87.0,60.0,4.403392944658459e-53
88.0,60.0,1.0651984714787833e-55
88.0,60.0,1.0651984714787833e-55
88.0,60.0,1.0651984714787833e-55
88.0,60.0,1.0651984714787833e-55
88.0,60.0,1.0651984714787833e-55
88.0,60.0,1.0651984714787833e-55
88.0,60.0,1.0651984714787833e-55
88.0,60.0,1.0651984714787833e-55
88.0,60.0,1.0651984714787833e-55
88.0,60.0,1.0651984714787833e-55
89.0,60.0,2.1943409577583638e-58
89.0,60.0,2.1943409577583638e-58
89.0,60.0,2.1943409577583638e-58
89.0,60.0,2.1943409577583638e-58
89.0,60.0,2.1943409577583638e-58
89.0,60.0,2.1943409577583638e-58
89.0,60.0,2.1943409577583638e-58
89.0,60.0,2.1943409577583638e-58
89.0,60.0,2.1943409577583638e-58
89.0,60.0,2.1943409577583638e-58
90.0,60.0,3.849534060755729e-61
90.0,60.0,3.849534060755729e-61
90.0,60.0,3.849534060755729e-61
90.0,60.0,3.849534060755729e-61
90.0,60.0,3.849534060755729e-61
90.0,60.0,3.849534060755729e-61
90.0,60.0,3.849534060755729e-61
90.0,60.0,3.849534060755729e-61
90.0,60.0,3.849534060755729e-61
90.0,60.0,3.849534060755729e-61
91.0,60.0,5.7509912436637085e-64
91.0,60.0,5.7509912436637085e-64
91.0,60.0,5.7509912436637085e-64
91.0,60.0,5.7509912436637085e-64
91.0,60.0,5.7509912436637085e-64
91.0,60.0,5.7509912436637085e-64
91.0,60.0,5.7509912436637085e-64
91.0,60.0,5.7509912436637085e-64
91.0,60.0,5.7509912436637085e-64
91.0,60.0,5.7509912436637085e-64
92.0,60.0,7.31657331121987e-67
92.0,60.0,7.31657331121987e-67
92.0,60.0,7.31657331121987e-67
92.0,60.0,7.31657331121987e-67
92.0,60.0,7.31657331121987e-67
92.0,60.0,7.31657331121987e-67
92.0,60.0,7.31657331121987e-67
92.0,60.0,7.31657331121987e-67
92.0,60.0,7.31657331121987e-67
92.0,60.0,7.31657331121987e-67
93.0,60.0,7.926897329631956e-70
93.0,60.0,7.926897329631956e-70
93.0,60.0,7.926897329631956e-70
93.0,60.0,7.926897329631956e-70
93.0,60.0,7.926897329631956e-70
93.0,60.0,7.926897329631956e-70
93.0,60.0,7.926897329631956e-70
93.0,60.0,7.926897329631956e-70
93.0,60.0,7.926897329631956e-70
93.0,60.0,7.926897329631956e-70
94.0,60.0,7.313566594977512e-73
94.0,60.0,7.313566594977512e-73
94.0,60.0,7.313566594977512e-73
94.0,60.0,7.313566594977512e-73
94.0,60.0,7.313566594977512e-73
94.0,60.0,7.313566594977512e-73
94.0,60.0,7.313566594977512e-73
94.0,60.0,7.313566594977512e-73
94.0,60.0,7.313566594977512e-73
94.0,60.0,7.313566594977512e-73
95.0,60.0,5.746265521637596e-76
95.0,60.0,5.746265521637596e-76
95.0,60.0,5.746265521637596e-76
95.0,60.0,5.746265521637596e-76
95.0,60.0,5.746265521637596e-76
95.0,60.0,5.746265521637596e-76
95.0,60.0,5.746265521637596e-76
95.0,60.0,5.746265521637596e-76
95.0,60.0,5.746265521637596e-76
95.0,60.0,5.746265521637596e-76
96.0,60.0,3.8447901593678385e-79
96.0,60.0,3.8447901593678385e-79
96.0,60.0,3.8447901593678385e-79
96.0,60.0,3.8447901593678385e-79
96.0,60.0,3.8447901593678385e-79
96.0,60.0,3.8447901593678385e-79
96.0,60.0,3.8447901593678385e-79
96.0,60.0,3.8447901593678385e-79
96.0,60.0,3.8447901593678385e-79
96.0,60.0,3.8447901593678385e-79
97.0,60.0,2.1907361583811745e-82
97.0,60.0,2.1907361583811745e-82
97.0,60.0,2.1907361583811745e-82
97.0,60.0,2.1907361583811745e-82
97.0,60.0,2.1907361583811745e-82
97.0,60.0,2.1907361583811745e-82
97.0,60.0,2.1907361583811745e-82
97.0,60.0,2.1907361583811745e-82
97.0,60.0,2.1907361583811745e-82
97.0,60.0,2.1907361583811745e-82
98.0,60.0,1.0630115745687462e-85
98.0,60.0,1.0630115745687462e-85
98.0,60.0,1.0630115745687462e-85
98.0,60.0,1.0630115745687462e-85
98.0,60.0,1.0630115745687462e-85
98.0,60.0,1.0630115745687462e-85
98.0,60.0,1.0630115745687462e-85
98.0,60.0,1.0630115745687462e-85
98.0,60.0,1.0630115745687462e-85
98.0,60.0,1.0630115745687462e-85
99.0,60.0,4.3925467537550895e-89
99.0,60.0,4.3925467537550895e-89
99.0,60.0,4.3925467537550895e-89
99.0,60.0,4.3925467537550895e-89
99.0,60.0,4.3925467537550895e-89
99.0,60.0,4.3925467537550895e-89
99.0,60.0,4.3925467537550895e-89
99.0,60.0,4.3925467537550895e-89
99.0,60.0,4.3925467537550895e-89
99.0,60.0,4.3925467537550895e-89
0.0,61.0,1.992268869487141e-77
0.0,61.0,1.992268869487141e-77
0.0,61.0,1.992268869487141e-77
0.0,61.0,1.992268869487141e-77
0.0,61.0,1.992268869487141e-77
0.0,61.0,1.992268869487141e-77
0.0,61.0,1.992268869487141e-77
0.0,61.0,1.992268869487141e-77
0.0,61.0,1.992268869487141e-77
0.0,61.0,1.992268869487141e-77
1.0,61.0,1.427928734668273e-74
1.0,61.0,1.427928734668273e-74
1.0,61.0,1.427928734668273e-74
1.0,61.0,1.427928734668273e-74
1.0,61.0,1.427928734668273e-74
1.0,61.0,1.427928734668273e-74
1.0,61.0,1.427928734668273e-74
1.0,61.0,1.427928734668273e-74
1.0,61.0,1.427928734668273e-74
1.0,61.0,1.427928734668273e-74
2.0,61.0,8.961508180789563e-72
2.0,61.0,8.961508180789563e-72
2.0,61.0,8.961508180789563e-72
2.0,61.0,8.961508180789563e-72
2.0,61.0,8.961508180789563e-72
2.0,61.0,8.961508180789563e-72
2.0,61.0,8.961508180789563e-72
2.0,61.0,8.961508180789563e-72
2.0,61.0,8.961508180789563e-72
2.0,61.0,8.961508180789563e-72
3.0,61.0,4.924607999706024e-69
3.0,61.0,4.924607999706024e-69
3.0,61.0,4.924607999706024e-69
3.0,61.0,4.924607999706024e-69
3.0,61.0,4.924607999706024e-69
3.0,61.0,4.924607999706024e-69
3.0,61.0,4.924607999706024e-69
3.0,61.0,4.924607999706024e-69
3.0,61.0,4.924607999706024e-69
3.0,61.0,4.924607999706024e-69
4.0,61.0,2.369617317554082e-66
4.0,61.0,2.369617317554082e-66
4.0,61.0,2.369617317554082e-66
4.0,61.0,2.369617317554082e-66
4.0,61.0,2.369617317554082e-66
4.0,61.0,2.369617317554082e-66
4.0,61.0,2.369617317554082e-66
4.0,61.0,2.369617317554082e-66
4.0,61.0,2.369617317554082e-66
4.0,61.0,2.369617317554082e-66
5.0,61.0,9.983912177556755e-64
5.0,61.0,9.983912177556755e-64
5.0,61.0,9.983912177556755e-64
5.0,61.0,9.983912177556755e-64
5.0,61.0,9.983912177556755e-64
5.0,61.0,9.983912177556755e-64
5.0,61.0,9.983912177556755e-64
5.0,61.0,9.983912177556755e-64
5.0,61.0,9.983912177556755e-64
5.0,61.0,9.983912177556755e-64
6.0,61.0,3.6833185257927434e-61
6.0,61.0,3.6833185257927434e-61
6.0,61.0,3.6833185257927434e-61
6.0,61.0,3.6833185257927434e-61
6.0,61.0,3.6833185257927434e-61
6.0,61.0,3.6833185257927434e-61
6.0,61.0,3.6833185257927434e-61
6.0,61.0,3.6833185257927434e-61
6.0,61.0,3.6833185257927434e-61
6.0,61.0,3.6833185257927434e-61
7.0,61.0,1.1898543174634743e-58
7.0,61.0,1.1898543174634743e-58
7.0,61.0,1.1898543174634743e-58
7.0,61.0,1.1898543174634743e-58
7.0,61.0,1.1898543174634743e-58
7.0,61.0,1.1898543174634743e-58
7.0,61.0,1.1898543174634743e-58
7.0,61.0,1.1898543174634743e-58
7.0,61.0,1.1898543174634743e-58
7.0,61.0,1.1898543174634743e-58
8.0,61.0,3.365613898395578e-56
8.0,61.0,3.365613898395578e-56
8.0,61.0,3.365613898395578e-56
8.0,61.0,3.365613898395578e-56
8.0,61.0,3.365613898395578e-56
8.0,61.0,3.365613898395578e-56
8.0,61.0,3.365613898395578e-56
8.0,61.0,3.365613898395578e-56
8.0,61.0,3.365613898395578e-56
8.0,61.0,3.365613898395578e-56
9.0,61.0,8.335867105529227e-54
9.0,61.0,8.335867105529227e-54
9.0,61.0,8.335867105529227e-54
9.0,61.0,8.335867105529227e-54
9.0,61.0,8.335867105529227e-54
9.0,61.0,8.335867105529227e-54
9.0,61.0,8.335867105529227e-54
9.0,61.0,8.335867105529227e-54
9.0,61.0,8.335867105529227e-54
9.0,61.0,8.335867105529227e-54
10.0,61.0,1.8078119810701903e-51
10.0,61.0,1.8078119810701903e-51
10.0,61.0,1.8078119810701903e-51
10.0,61.0,1.8078119810701903e-51
10.0,61.0,1.8078119810701903e-51
10.0,61.0,1.8078119810701903e-51
10.0,61.0,1.8078119810701903e-51
10.0,61.0,1.8078119810701903e-51
10.0,61.0,1.8078119810701903e-51
10.0,61.0,1.8078119810701903e-51
11.0,61.0,3.432983582644811e-49
11.0,61.0,3.432983582644811e-49
11.0,61.0,3.432983582644811e-49
11.0,61.0,3.432983582644811e-49
11.0,61.0,3.432983582644811e-49
11.0,61.0,3.432983582644811e-49
11.0,61.0,3.432983582644811e-49
11.0,61.0,3.432983582644811e-49
11.0,61.0,3.432983582644811e-49
11.0,61.0,3.432983582644811e-49
12.0,61.0,5.708292002512732e-47
12.0,61.0,5.708292002512732e-47
12.0,61.0,5.708292002512732e-47
12.0,61.0,5.708292002512732e-47
12.0,61.0,5.708292002512732e-47
12.0,61.0,5.708292002512732e-47
12.0,61.0,5.708292002512732e-47
12.0,61.0,5.708292002512732e-47
12.0,61.0,5.708292002512732e-47
12.0,61.0,5.708292002512732e-47
13.0,61.0,8.311063941237113e-45
13.0,61.0,8.311063941237113e-45
13.0,61.0,8.311063941237113e-45
13.0,61.0,8.311063941237113e-45
13.0,61.0,8.311063941237113e-45
13.0,61.0,8.311063941237113e-45
13.0,61.0,8.311063941237113e-45
13.0,61.0,8.311063941237113e-45
13.0,61.0,8.311063941237113e-45
13.0,61.0,8.311063941237113e-45
14.0,61.0,1.0595539000392967e-42
14.0,61.0,1.0595539000392967e-42
14.0,61.0,1.0595539000392967e-42
14.0,61.0,1.0595539000392967e-42
14.0,61.0,1.0595539000392967e-42
14.0,61.0,1.0595539000392967e-42
14.0,61.0,1.0595539000392967e-42
14.0,61.0,1.0595539000392967e-42
14.0,61.0,1.0595539000392967e-42
14.0,61.0,1.0595539000392967e-42
15.0,61.0,1.1827840881973283e-40
15.0,61.0,1.1827840881973283e-40
15.0,61.0,1.1827840881973283e-40
15.0,61.0,1.1827840881973283e-40
15.0,61.0,1.1827840881973283e-40
15.0,61.0,1.1827840881973283e-40
15.0,61.0,1.1827840881973283e-40
15.0,61.0,1.1827840881973283e-40
15.0,61.0,1.1827840881973283e-40
15.0,61.0,1.1827840881973283e-40
16.0,61.0,1.1561225726030077e-38
16.0,61.0,1.1561225726030077e-38
16.0,61.0,1.1561225726030077e-38
16.0,61.0,1.1561225726030077e-38
16.0,61.0,1.1561225726030077e-38
16.0,61.0,1.1561225726030077e-38
16.0,61.0,1.1561225726030077e-38
16.0,61.0,1.1561225726030077e-38
16.0,61.0,1.1561225726030077e-38
16.0,61.0,1.1561225726030077e-38
17.0,61.0,9.895056447120123e-37
17.0,61.0,9.895056447120123e-37
17.0,61.0,9.895056447120123e-37
17.0,61.0,9.895056447120123e-37
17.0,61.0,9.895056447120123e-37
17.0,61.0,9.895056447120123e-37
17.0,61.0,9.895056447120123e-37
17.0,61.0,9.895056447120123e-37
17.0,61.0,9.895056447120123e-37
17.0,61.0,9.895056447120123e-37
18.0,61.0,7.415640362866173e-35
18.0,61.0,7.415640362866173e-35
18.0,61.0,7.415640362866173e-35
18.0,61.0,7.415640362866173e-35
18.0,61.0,7.415640362866173e-35
18.0,61.0,7.415640362866173e-35
18.0,61.0,7.415640362866173e-35
18.0,61.0,7.415640362866173e-35
18.0,61.0,7.415640362866173e-35
18.0,61.0,7.415640362866173e-35
19.0,61.0,4.8662568876157875e-33
19.0,61.0,4.8662568876157875e-33
19.0,61.0,4.8662568876157875e-33
19.0,61.0,4.8662568876157875e-33
19.0,61.0,4.8662568876157875e-33
19.0,61.0,4.8662568876157875e-33
19.0,61.0,4.8662568876157875e-33
19.0,61.0,4.8662568876157875e-33
19.0,61.0,4.8662568876157875e-33
19.0,61.0,4.8662568876157875e-33
20.0,61.0,2.796130207915516e-31
20.0,61.0,2.796130207915516e-31
20.0,61.0,2.796130207915516e-31
20.0,61.0,2.796130207915516e-31
20.0,61.0,2.796130207915516e-31
20.0,61.0,2.796130207915516e-31
20.0,61.0,2.796130207915516e-31
20.0,61.0,2.796130207915516e-31
20.0,61.0,2.796130207915516e-31
20.0,61.0,2.796130207915516e-31
21.0,61.0,1.4068109486854955e-29
21.0,61.0,1.4068109486854955e-29
21.0,61.0,1.4068109486854955e-29
21.0,61.0,1.4068109486854955e-29
21.0,61.0,1.4068109486854955e-29
21.0,61.0,1.4068109486854955e-29
21.0,61.0,1.4068109486854955e-29
21.0,61.0,1.4068109486854955e-29
21.0,61.0,1.4068109486854955e-29
21.0,61.0,1.4068109486854955e-29
22.0,61.0,6.197693230487574e-28
22.0,61.0,6.197693230487574e-28
22.0,61.0,6.197693230487574e-28
22.0,61.0,6.197693230487574e-28
22.0,61.0,6.197693230487574e-28
22.0,61.0,6.197693230487574e-28
22.0,61.0,6.197693230487574e-28
22.0,61.0,6.197693230487574e-28
22.0,61.0,6.197693230487574e-28
22.0,61.0,6.197693230487574e-28
23.0,61.0,2.3907843296061503e-26
23.0,61.0,2.3907843296061503e-26
23.0,61.0,2.3907843296061503e-26
23.0,61.0,2.3907843296061503e-26
23.0,61.0,2.3907843296061503e-26
23.0,61.0,2.3907843296061503e-26
23.0,61.0,2.3907843296061503e-26
23.0,61.0,2.3907843296061503e-26
23.0,61.0,2.3907843296061503e-26
23.0,61.0,2.3907843296061503e-26
24.0,61.0,8.075449644368842e-25
24.0,61.0,8.075449644368842e-25
24.0,61.0,8.075449644368842e-25
24.0,61.0,8.075449644368842e-25
24.0,61.0,8.075449644368842e-25
24.0,61.0,8.075449644368842e-25
24.0,61.0,8.075449644368842e-25
24.0,61.0,8.075449644368842e-25
24.0,61.0,8.075449644368842e-25
24.0,61.0,8.075449644368842e-25
25.0,61.0,2.3884107341770728e-23
25.0,61.0,2.3884107341770728e-23
25.0,61.0,2.3884107341770728e-23
25.0,61.0,2.3884107341770728e-23
25.0,61.0,2.3884107341770728e-23
25.0,61.0,2.3884107341770728e-23
25.0,61.0,2.3884107341770728e-23
25.0,61.0,2.3884107341770728e-23
25.0,61.0,2.3884107341770728e-23
25.0,61.0,2.3884107341770728e-23
26.0,61.0,6.185393071401478e-22
26.0,61.0,6.185393071401478e-22
26.0,61.0,6.185393071401478e-22
26.0,61.0,6.185393071401478e-22
26.0,61.0,6.185393071401478e-22
26.0,61.0,6.185393071401478e-22
26.0,61.0,6.185393071401478e-22
26.0,61.0,6.185393071401478e-22
26.0,61.0,6.185393071401478e-22
26.0,61.0,6.185393071401478e-22
27.0,61.0,1.4026250178583298e-20
27.0,61.0,1.4026250178583298e-20
27.0,61.0,1.4026250178583298e-20
27.0,61.0,1.4026250178583298e-20
27.0,61.0,1.4026250178583298e-20
27.0,61.0,1.4026250178583298e-20
27.0,61.0,1.4026250178583298e-20
27.0,61.0,1.4026250178583298e-20
27.0,61.0,1.4026250178583298e-20
27.0,61.0,1.4026250178583298e-20
28.0,61.0,2.785042625332409e-19
28.0,61.0,2.785042625332409e-19
28.0,61.0,2.785042625332409e-19
28.0,61.0,2.785042625332409e-19
28.0,61.0,2.785042625332409e-19
28.0,61.0,2.785042625332409e-19
28.0,61.0,2.785042625332409e-19
28.0,61.0,2.785042625332409e-19
28.0,61.0,2.785042625332409e-19
28.0,61.0,2.785042625332409e-19
29.0,61.0,4.8421484543301174e-18
29.0,61.0,4.8421484543301174e-18
29.0,61.0,4.8421484543301174e-18
29.0,61.0,4.8421484543301174e-18
29.0,61.0,4.8421484543301174e-18
29.0,61.0,4.8421484543301174e-18
29.0,61.0,4.8421484543301174e-18
29.0,61.0,4.8421484543301174e-18
29.0,61.0,4.8421484543301174e-18
29.0,61.0,4.8421484543301174e-18
30.0,61.0,7.371575911654652e-17
30.0,61.0,7.371575911654652e-17
30.0,61.0,7.371575911654652e-17
30.0,61.0,7.371575911654652e-17
30.0,61.0,7.371575911654652e-17
30.0,61.0,7.371575911654652e-17
30.0,61.0,7.371575911654652e-17
30.0,61.0,7.371575911654652e-17
30.0,61.0,7.371575911654652e-17
30.0,61.0,7.371575911654652e-17
31.0,61.0,9.826493526268619e-16
31.0,61.0,9.826493526268619e-16
31.0,61.0,9.826493526268619e-16
31.0,61.0,9.826493526268619e-16
31.0,61.0,9.826493526268619e-16
31.0,61.0,9.826493526268619e-16
31.0,61.0,9.826493526268619e-16
31.0,61.0,9.826493526268619e-16
31.0,61.0,9.826493526268619e-16
31.0,61.0,9.826493526268619e-16
32.0,61.0,1.1469719332965725e-14
32.0,61.0,1.1469719332965725e-14
32.0,61.0,1.1469719332965725e-14
32.0,61.0,1.1469719332965725e-14
32.0,61.0,1.1469719332965725e-14
32.0,61.0,1.1469719332965725e-14
32.0,61.0,1.1469719332965725e-14
32.0,61.0,1.1469719332965725e-14
32.0,61.0,1.1469719332965725e-14
32.0,61.0,1.1469719332965725e-14
33.0,61.0,1.1722574386999025e-13
33.0,61.0,1.1722574386999025e-13
33.0,61.0,1.1722574386999025e-13
33.0,61.0,1.1722574386999025e-13
33.0,61.0,1.1722574386999025e-13
33.0,61.0,1.1722574386999025e-13
33.0,61.0,1.1722574386999025e-13
33.0,61.0,1.1722574386999025e-13
33.0,61.0,1.1722574386999025e-13
33.0,61.0,1.1722574386999025e-13
34.0,61.0,1.0490814118253595e-12
34.0,61.0,1.0490814118253595e-12
34.0,61.0,1.0490814118253595e-12
34.0,61.0,1.0490814118253595e-12
34.0,61.0,1.0490814118253595e-12
34.0,61.0,1.0490814118253595e-12
34.0,61.0,1.0490814118253595e-12
34.0,61.0,1.0490814118253595e-12
34.0,61.0,1.0490814118253595e-12
34.0,61.0,1.0490814118253595e-12
35.0,61.0,8.220748747802386e-12
35.0,61.0,8.220748747802386e-12
35.0,61.0,8.220748747802386e-12
35.0,61.0,8.220748747802386e-12
35.0,61.0,8.220748747802386e-12
35.0,61.0,8.220748747802386e-12
35.0,61.0,8.220748747802386e-12
35.0,61.0,8.220748747802386e-12
35.0,61.0,8.220748747802386e-12
35.0,61.0,8.220748747802386e-12
36.0,61.0,5.6406551090781407e-11
36.0,61.0,5.6406551090781407e-11
36.0,61.0,5.6406551090781407e-11
36.0,61.0,5.6406551090781407e-11
36.0,61.0,5.6406551090781407e-11
36.0,61.0,5.6406551090781407e-11
36.0,61.0,5.6406551090781407e-11
36.0,61.0,5.6406551090781407e-11
36.0,61.0,5.6406551090781407e-11
36.0,61.0,5.6406551090781407e-11
37.0,61.0,3.388938639137546e-10
37.0,61.0,3.388938639137546e-10
37.0,61.0,3.388938639137546e-10
37.0,61.0,3.388938639137546e-10
37.0,61.0,3.388938639137546e-10
37.0,61.0,3.388938639137546e-10
37.0,61.0,3.388938639137546e-10
37.0,61.0,3.388938639137546e-10
37.0,61.0,3.388938639137546e-10
37.0,61.0,3.388938639137546e-10
38.0,61.0,1.7828460904549604e-09
38.0,61.0,1.7828460904549604e-09
38.0,61.0,1.7828460904549604e-09
38.0,61.0,1.7828460904549604e-09
38.0,61.0,1.7828460904549604e-09
38.0,61.0,1.7828460904549604e-09
38.0,61.0,1.7828460904549604e-09
38.0,61.0,1.7828460904549604e-09
38.0,61.0,1.7828460904549604e-09
38.0,61.0,1.7828460904549604e-09
39.0,61.0,8.21258710335388e-09
39.0,61.0,8.21258710335388e-09
39.0,61.0,8.21258710335388e-09
39.0,61.0,8.21258710335388e-09
39.0,61.0,8.21258710335388e-09
39.0,61.0,8.21258710335388e-09
39.0,61.0,8.21258710335388e-09
39.0,61.0,8.21258710335388e-09
39.0,61.0,8.21258710335388e-09
39.0,61.0,8.21258710335388e-09
40.0,61.0,3.312547486029198e-08
40.0,61.0,3.312547486029198e-08
40.0,61.0,3.312547486029198e-08
40.0,61.0,3.312547486029198e-08
40.0,61.0,3.312547486029198e-08
40.0,61.0,3.312547486029198e-08
40.0,61.0,3.312547486029198e-08
40.0,61.0,3.312547486029198e-08
40.0,61.0,3.312547486029198e-08
40.0,61.0,3.312547486029198e-08
41.0,61.0,1.1699309355237012e-07
41.0,61.0,1.1699309355237012e-07
41.0,61.0,1.1699309355237012e-07
41.0,61.0,1.1699309355237012e-07
41.0,61.0,1.1699309355237012e-07
41.0,61.0,1.1699309355237012e-07
41.0,61.0,1.1699309355237012e-07
41.0,61.0,1.1699309355237012e-07
41.0,61.0,1.1699309355237012e-07
41.0,61.0,1.1699309355237012e-07
42.0,61.0,3.6180480072894874e-07
42.0,61.0,3.6180480072894874e-07
42.0,61.0,3.6180480072894874e-07
42.0,61.0,3.6180480072894874e-07
42.0,61.0,3.6180480072894874e-07
42.0,61.0,3.6180480072894874e-07
42.0,61.0,3.6180480072894874e-07
42.0,61.0,3.6180480072894874e-07
42.0,61.0,3.6180480072894874e-07
42.0,61.0,3.6180480072894874e-07
43.0,61.0,9.797255040306498e-07
43.0,61.0,9.797255040306498e-07
43.0,61.0,9.797255040306498e-07
43.0,61.0,9.797255040306498e-07
43.0,61.0,9.797255040306498e-07
43.0,61.0,9.797255040306498e-07
43.0,61.0,9.797255040306498e-07
43.0,61.0,9.797255040306498e-07
43.0,61.0,9.797255040306498e-07
43.0,61.0,9.797255040306498e-07
44.0,61.0,2.3230068497591967e-06
44.0,61.0,2.3230068497591967e-06
44.0,61.0,2.3230068497591967e-06
44.0,61.0,2.3230068497591967e-06
44.0,61.0,2.3230068497591967e-06
44.0,61.0,2.3230068497591967e-06
44.0,61.0,2.3230068497591967e-06
44.0,61.0,2.3230068497591967e-06
44.0,61.0,2.3230068497591967e-06
44.0,61.0,2.3230068497591967e-06
45.0,61.0,4.822947731590131e-06
45.0,61.0,4.822947731590131e-06
45.0,61.0,4.822947731590131e-06
45.0,61.0,4.822947731590131e-06
45.0,61.0,4.822947731590131e-06
45.0,61.0,4.822947731590131e-06
